ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4952766,Source1,2,2022-04-11 12:02:00,2022-04-11 14:45:53,38.340874,-120.591696,38.340921,-120.59163999999998,0.004,Incident on CA-26 near STORMY LN Drive with caution., Highway 26,Mokelumne Hill,Calaveras,CA,95245-9623,US/Pacific,KO22,2022-04-11 11:55:00,45.0,41.0,100.0,27.64,1.0,SSE,7.0,0.05,Fog,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7737145,Source1,2,2019-06-12 23:49:03,2019-06-13 04:08:26,43.036941,-72.081152,43.034396,-72.10977,1.456,At Granite Lake Rd/South St - Accident., Route 9,Stoddard,Cheshire,NH,03464-4339,US/Eastern,KEEN,2019-06-12 23:56:00,60.0,60.0,64.0,29.59,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1352898,Source2,3,2020-10-22 08:37:48,2020-10-22 10:34:00,41.783131,-87.631676,,,0.0,Lane blocked due to accident on I-90 Dan Ryan Expy Eastbound at Exit 58B Yale Ave.,Dan Ryan Expy S,Chicago,Cook,IL,60621,US/Central,KMDW,2020-10-22 08:42:00,51.0,51.0,92.0,29.39,8.0,ESE,15.0,0.01,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6704999,Source1,4,2020-11-05 00:56:00,2020-11-05 02:15:56,25.382269,-80.4648,25.433979,-80.47414,3.62,Incident on US-1 NB near MM 126 Road closed. Take alternate route.,S Dixie Hwy,Homestead,Miami-Dade,FL,33035,US/Eastern,KHST,2020-11-05 00:56:00,78.0,78.0,79.0,30.08,10.0,ENE,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3629411,Source1,2,2017-06-13 21:52:46,2017-06-14 03:52:46,27.88282,-82.65535,27.8713,-82.66456,0.975,At SR-686/Roosevelt Blvd/Exit 30 - Accident.,I-275 S,Saint Petersburg,Pinellas,FL,33716,US/Eastern,KPIE,2017-06-13 21:53:00,78.1,,81.0,30.04,10.0,ESE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7726412,Source1,2,2019-05-22 00:12:00,2019-05-22 05:30:00,40.72507,-111.54466,40.720499,-111.54472,0.316,At UT-248/Kearns Blvd - Accident., Highway 224,Park City,Summit,UT,84098-5955,US/Mountain,K36U,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7159968,Source1,2,2020-04-06 09:51:00,2020-04-06 11:42:41,33.147128,-117.194622,33.147128,-117.194622,0.0,At Rancho Santa Fe Rd - Accident.,CA-78 W,San Marcos,San Diego,CA,92069,US/Pacific,KCRQ,2020-04-06 09:53:00,57.0,57.0,87.0,29.59,4.0,S,10.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-34052,Source2,2,2016-04-11 09:11:11,2016-04-11 09:41:11,37.685104,-122.130051,,,0.01,Right hand shoulder blocked due to accident on I-880 Southbound at I-238 Exits 16A 16B.,Nimitz Fwy S,San Leandro,Alameda,CA,94579,US/Pacific,KHWD,2016-04-11 08:54:00,57.9,,72.0,30.12,10.0,South,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3908193,Source1,2,2022-02-11 13:11:16,2022-02-11 14:34:52,34.191038,-81.296312,34.195189,-81.294388,0.307,Incident on JAKE EARGLE RD near RALPH COUNTS RD Drive with caution., Jake Eargle Rd,Little Mountain,Richland,SC,29075,US/Eastern,KEOE,2022-02-11 12:55:00,64.0,64.0,28.0,29.48,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-68117,Source2,3,2016-10-31 20:01:14,2016-10-31 21:01:14,34.074528,-118.219505,,,0.01,Accident on I-5 Southbound near Exit 137B Pasadena Ave.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90031,US/Pacific,KCQT,2016-10-31 20:14:00,62.1,,84.0,30.0,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1598722,Source2,2,2020-01-17 11:29:15,2020-01-17 12:45:00,30.419952,-97.747467,,,0.0,Accident on Research Blvd Southbound after Bell Ave.,Research Blvd,Austin,Travis,TX,78759-2446,US/Central,KATT,2020-01-17 11:51:00,51.0,51.0,89.0,29.52,6.0,WNW,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1277073,Source2,2,2020-11-07 10:03:30,2020-11-07 11:37:36,34.506896999999995,-120.226669,,,0.0,Accident on US-101 Northbound at Exit 132 CA-1.,US-101 S,Goleta,Santa Barbara,CA,93117,US/Pacific,KSBA,2020-11-07 09:53:00,60.0,60.0,51.0,29.73,10.0,W,14.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2096085,Source2,2,2019-05-10 14:15:16,2019-05-10 14:59:53,38.957851,-119.773102,,,0.0,Accident on US-395 Northbound near Lucerne St.,US Highway 395 N,Minden,Douglas,NV,89423-4309,US/Pacific,KTVL,2019-05-10 13:53:00,58.0,,24.0,23.78,10.0,,,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3418070,Source1,2,2016-03-23 14:52:41,2016-03-23 20:52:41,33.119040000000005,-117.32005,33.12423,-117.32316000000002,0.401,At Palomar Airport Rd/Exit 47 - Accident.,I-5 N,Carlsbad,San Diego,CA,92011,US/Pacific,KCRQ,2016-03-23 14:53:00,69.1,,44.0,30.11,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-174563,Source2,2,2016-10-17 11:48:43,2016-10-17 12:25:00,41.83788300000001,-88.00322,,,0.01,Accident on IL-56 Butterfield Rd at Fairfield Ave.,S Fairfield Ave,Lombard,DuPage,IL,60148,US/Central,KORD,2016-10-17 11:51:00,73.0,,76.0,29.63,10.0,SSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-5578270,Source1,2,2021-10-17 18:47:00,2021-10-17 19:07:30,34.430309,-82.046421,34.424138,-82.046661,0.4270000000000001,Stationary traffic on US-221 N - US-221 S from Stagecoach Rd/SC-S-30-114 (US-221) to SC-39 (US-221) due to accident., Highway 221 S,Laurens,Laurens,SC,29360-8130,US/Eastern,KLUX,2021-10-17 18:55:00,59.0,59.0,55.0,29.34,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7334575,Source1,2,2019-10-09 11:44:00,2019-10-09 14:17:05,35.384875,-118.949613,35.384875,-118.949613,0.0,At CA-178 - Accident., Oswell St,Bakersfield,Kern,CA,93306,US/Pacific,KBFL,2019-10-09 11:54:00,78.0,78.0,27.0,29.32,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7200982,Source1,3,2020-04-27 17:13:41,2020-04-27 18:13:41,35.50781,-97.5834,35.50781,-97.5834,0.0,At I-44/OK-3/OK-74/Grand Blvd - Serious accident., NW 36th St,Oklahoma City,Oklahoma,OK,73112,US/Central,KPWA,2020-04-27 16:53:00,81.0,81.0,41.0,28.5,10.0,SSW,20.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-4136444,Source1,2,2022-09-03 19:00:00,2022-09-03 21:08:43,34.289487,-117.45156,34.300555,-117.458712,0.867,Accident on I-15 N - Barstow Fwy N from Kenwood Ave (I-15) to Cleghorn Rd (I-15).,Barstow Fwy N,San Bernardino,San Bernardino,CA,92407,US/Pacific,KSBD,2022-09-03 18:55:00,99.0,99.0,25.0,28.61,7.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5617325,Source1,2,2021-08-19 14:25:00,2021-08-19 16:04:58,38.460668,-122.719195,38.460637,-122.719379,0.01,Incident on STEELE LN near SALEM AVE Drive with caution., Oakview Ct,Santa Rosa,Sonoma,CA,95403-3138,US/Pacific,KSTS,2021-08-19 14:53:00,74.0,74.0,53.0,29.74,6.0,S,16.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-903390,Source2,3,2021-09-13 06:55:56,2021-09-13 07:56:07,35.91665300000001,-84.098022,,,0.0,Two lanes blocked and right hand shoulder blocked due to accident on I-40 Westbound at I-40 Exit 378 / Cedar Bluff Rd.,I-40 W,Knoxville,Knox,TN,37922,US/Eastern,KTYS,2021-09-13 06:53:00,63.0,63.0,97.0,29.2,6.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4233662,Source1,2,2023-01-03 08:11:30,2023-01-03 09:02:30,33.975925,-117.33568,33.958456,-117.309065,1.945,Stationary traffic on CA-60 E - I-215 S from Blaine St/3rd St (I-215) to Watkins Dr/Central Ave (I-215) due to accident.,I-215 S,Riverside,Riverside,CA,92507,US/Pacific,KRAL,2023-01-03 08:21:00,48.0,46.0,93.0,29.2,2.0,NE,5.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7742839,Source1,2,2019-06-25 10:01:27,2019-06-25 10:31:11,29.68078,-95.36396,29.68093,-95.37059,0.398,At Scott St/Exit 37 - Accident.,I-610 W,Houston,Harris,TX,77021,US/Central,KMCJ,2019-06-25 09:53:00,73.0,73.0,87.0,29.96,10.0,E,16.0,0.02,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5359533,Source1,2,2022-09-23 11:57:30,2022-09-23 12:30:30,36.989338,-120.092596,36.976798,-120.079119,1.142,Slow traffic on CA-99 S from Avenue 17 (CA-99) to Cleveland Ave (CA-99) due to accident.,CA-99 S,Madera,Madera,CA,93637,US/Pacific,KMAE,2022-09-23 11:53:00,80.0,80.0,40.0,29.71,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4176899,Source1,2,2022-08-23 07:33:00,2022-08-23 10:02:05,26.230323,-80.136599,26.185679,-80.152299,3.235,Stationary traffic on I-95 S from Copans Rd/Exit 38 (I-95) to FL-870/Commercial Blvd/Exit 32 (I-95) due to accident.,I-95,Pompano Beach,Broward,FL,33060,US/Eastern,KPMP,2022-08-23 07:53:00,85.0,85.0,74.0,29.91,10.0,ESE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4888853,Source1,2,2022-12-15 15:18:30,2022-12-15 16:08:00,33.704481,-112.115862,33.685394,-112.11263,1.332,Slow traffic on Black Canyon Fwy S - I-17 S from Happy Valley Rd/Exit 218 (I-17) to Deer Valley Rd/Exit 217B (I-17) due to accident.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85027,US/Mountain,KDVT,2022-12-15 14:53:00,54.0,54.0,37.0,28.43,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4194608,Source1,2,2022-05-18 14:47:58,2022-05-18 15:07:58,25.686532,-80.323394,25.688265,-80.32344599999998,0.12,Stationary traffic from SW 90th St to N Kendall Dr due to accident., SW 79th Ave,Miami,Miami-Dade,FL,33156,US/Eastern,KTMB,2022-05-18 14:53:00,89.0,89.0,53.0,30.0,10.0,SE,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,Day,Day,Day,Day
A-988653,Source3,3,2021-06-27 18:50:38,2021-06-27 19:20:08,32.792656,-96.624413,,,0.0,Lane blocked due to accident on I-635 Southbound at Exits 6A 6B US-80.,US-80 W,Mesquite,Dallas,TX,75150,US/Central,KHQZ,2021-06-27 18:50:00,86.0,86.0,55.0,29.43,10.0,SE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-112320,Source2,2,2016-06-05 15:33:23,2016-06-05 16:03:23,34.172905,-118.112793,,,0.01,Accident on Allen Ave Northbound at Layton St.,N Allen Ave,Pasadena,Los Angeles,CA,91104-1653,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7569768,Source1,3,2018-06-10 02:40:23,2018-06-10 08:40:23,43.00221,-78.41519,42.95088,-78.70903,15.271,Between RT-77/Exit 48A and RT-78/Exit 49 - Accident.,New York Trwy W,Corfu,Genesee,NY,14036,US/Eastern,KBUF,2018-06-10 02:54:00,63.0,,65.0,30.06,10.0,East,5.8,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4310503,Source1,2,2022-07-16 10:48:20,2022-07-16 12:03:23,36.78908229,-76.28456712,36.81703229,-76.28150712,1.939,Incident on I-464 NB near MM 4 Expect long delays.,Martin Luther King Jr Memorial Hwy,Chesapeake,Chesapeake (City),VA,23324,US/Eastern,KORF,2022-07-16 10:59:00,81.0,81.0,74.0,30.09,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5329678,Source1,2,2022-04-22 15:37:43.000000000,2022-04-22 17:45:00.000000000,40.17789244632636,-74.51606869662038,40.17894244632636,-74.54982869662038,1.784,NJ DOT - TOC South: Crash on I-195 westbound West of Exit 11 - CR 524 (Upper Freehold Twp) right shoulder closed 5 minute delay use caution,I-195,Allentown,Monmouth,NJ,08501,US/Eastern,KWRI,2022-04-22 15:56:00,70.0,70.0,27.0,30.18,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6822536,Source1,2,2020-10-22 23:46:45,2020-10-23 01:12:41,37.526046,-77.528811,37.520026,-77.528451,0.416,Incident on CHIPPENHAM PKY near CHIPPENHAM PKY Drive with caution.,Powhite Pkwy S,Richmond,Chesterfield,VA,23225,US/Eastern,KFCI,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3239857,Source2,2,2017-10-11 04:59:43,2017-10-11 05:28:59,31.806545,-106.26841,,,0.0,Accident on TX-375 Northbound at US-180 Montana Ave.,TX-375 E,El Paso,El Paso,TX,79938,US/Mountain,KELP,2017-10-11 04:51:00,52.0,,53.0,30.07,10.0,NNE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,Night,Night,Night,Night
A-2113482,Source2,2,2019-05-20 21:49:22,2019-05-20 22:18:26,45.522449,-122.685471,,,0.0,Accident on Washington St at 14th Ave.,SW 14th Ave,Portland,Multnomah,OR,97205,US/Pacific,KPDX,2019-05-20 21:53:00,57.0,57.0,55.0,29.66,10.0,CALM,0.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,True,False,False,Night,Night,Day,Day
A-1531819,Source2,2,2020-03-17 09:44:45,2020-03-17 10:47:22,29.11714000000001,-82.218719,,,0.0,Restrictions due to accident on 60th Ave at FL-200.,SW Highway 200,Ocala,Marion,FL,34476,US/Eastern,KOCF,2020-03-17 09:51:00,73.0,73.0,84.0,30.18,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-6552482,Source1,2,2021-02-17 11:30:53,2021-02-17 13:00:00,39.035529,-94.315307,39.037641,-94.331001,0.855,Incident on I-70 WB near LITTLE BLUE PKY Drive with caution.,I-70 W,Blue Springs,Jackson,MO,64015,US/Central,KLXT,2021-02-17 11:32:00,16.0,6.0,74.0,29.16,1.0,ESE,7.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-760630,Source2,2,2021-12-29 05:33:59,2021-12-29 06:03:49,42.924141,-85.815224,,,0.0,Accident on Cottonwood Dr at Monte Carlo Dr.,Monte Carlo Dr,Jenison,Ottawa,MI,49428-8357,US/Eastern,KGRR,2021-12-29 05:46:00,32.0,32.0,96.0,28.79,2.0,SW,3.0,0.0,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1876587,Source2,2,2019-09-24 07:16:41,2019-09-24 09:23:46,34.990379,-81.10060899999998,,,0.0,Accident on SC-161 Old York Rd at Adnah Church Rd.,Hands Mill Rd,Rock Hill,York,SC,29732,US/Eastern,KUZA,2019-09-24 06:54:00,66.0,66.0,84.0,29.22,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-6119386,Source1,2,2021-05-19 04:10:00,2021-05-19 16:58:59,34.976654,-80.992175,34.975461,-80.984151,0.462,Slow traffic on SC-161 from Mount Gallant Rd (Celanese Rd/SC-161) to US-21/Cherry Rd (Celanese Rd/SC-161) due to accident., Celanese Rd,Rock Hill,York,SC,29732-1722,US/Eastern,KUZA,2021-05-19 03:54:00,57.0,57.0,96.0,29.59,9.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4385447,Source1,2,2022-04-27 12:01:30,2022-04-27 14:36:30,35.032352,-107.467772,35.052052,-107.515694,3.033,Stationary traffic on I-40 W from NM-124/Exit 114 (I-40) to Indian Service Road 24/Exit 104 (I-40) due to accident.,Route 66,Casa Blanca,Cibola,NM,87007,US/Mountain,KGNT,2022-04-27 11:53:00,72.0,72.0,13.0,23.69,10.0,WSW,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-435098,Source2,3,2017-05-04 08:53:53,2017-05-04 09:38:29,32.913242,-96.873154,,,0.01,Lane blocked due to accident on I-635 Westbound at I-635 Exit 25 / Webb Chapel Rd.,I-635 W,Dallas,Dallas,TX,75234,US/Central,KADS,2017-05-04 08:47:00,57.2,,55.0,30.11,13.0,NNW,19.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-7763097,Source1,2,2019-07-24 15:10:48,2019-07-24 15:40:07,42.098067,-76.260548,42.100113,-76.25796,0.194,At RT-434/Exit 65 - Accident. Left lane blocked.,NY-17 E,Owego,Tioga,NY,13827,US/Eastern,KBGM,2019-07-24 14:50:00,75.0,75.0,47.0,28.29,10.0,N,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5707123,Source1,2,2021-09-16 19:30:00.000000000,2021-09-16 19:56:30.000000000,37.679279,-97.184817,37.679346,-97.166697,0.991,Stationary traffic on US-54 E - US-400 E from S Greenwich Rd (US-400/E Kellogg Dr/US-54) to Rose Hill Rd/S Andover Rd (US-400/US-54) due to accident.,E Kellogg St,Wichita,Sedgwick,KS,67230,US/Central,KAAO,2021-09-16 19:54:00,80.0,80.0,52.0,28.38,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-438642,Source2,3,2017-05-08 10:35:48,2017-05-08 11:05:34,33.989159,-118.280182,,,0.01,Accident on I-110 Northbound at Slauson Ave.,W Slauson Ave,Los Angeles,Los Angeles,CA,90003,US/Pacific,KHHR,2017-05-08 10:53:00,63.0,,60.0,29.91,10.0,WSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3584363,Source1,2,2017-03-28 16:50:48,2017-03-28 22:50:48,25.62635,-80.41441,25.62635,-80.41441,0.0,At 152nd St - Accident., SW 137th Ave,Miami,Miami-Dade,FL,33186,US/Eastern,KTMB,2017-03-28 16:53:00,82.9,,53.0,29.97,10.0,East,12.7,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-5001453,Source1,2,2022-04-19 12:17:00,2022-04-19 12:44:00,39.70316,-105.246627,39.708907,-105.283137,1.981,Stationary traffic on I-70 W from US-40/CO-26/Exit 259 (I-70) to S Mt Vernon Country Club Rd/Exit 254 (I-70) due to accident.,I-70 W,Golden,Jefferson,CO,80401,US/Mountain,KBJC,2022-04-19 11:50:00,73.0,73.0,10.0,24.12,10.0,SE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2347255,Source2,3,2019-01-19 06:50:01,2019-01-19 07:19:20,42.71706,-88.984749,,,0.0,Right lane blocked due to accident on I-39 Northbound at Exit 171B US-14.,E US Highway 14,Janesville,Rock,WI,53545,US/Central,KJVL,2019-01-19 06:45:00,15.8,0.9,79.0,30.13,2.0,North,15.0,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-552533,Source2,2,2022-07-28 15:39:05,2022-07-28 16:23:46,27.396139,-82.563118,,,0.0,Lane blocked due to crash on US-41 Tamiami Trl Northbound at US-41 Tamiami Trl.,N Tamiami Trl,Sarasota,Manatee,FL,34243-2055,US/Eastern,KSRQ,2022-07-28 15:53:00,91.0,91.0,57.0,30.05,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7643618,Source1,2,2017-12-05 17:58:55,2017-12-05 23:58:55,42.27973,-87.87858,42.27972000000001,-87.876161,0.124,At US-41/Skokie Hwy - Accident., Waukegan Rd,Lake Forest,Lake,IL,60045,US/Central,KPWK,2017-12-05 17:52:00,30.9,19.1,38.0,29.97,10.0,West,18.4,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,Night,Night,Night,Day
A-7396531,Source1,2,2019-09-24 17:44:00,2019-09-24 19:39:08,37.597841,-121.946908,37.597841,-121.946908,0.0,At Palomares Rd - Accident., Niles Canyon Rd,Fremont,Alameda,CA,94536,US/Pacific,KPAO,2019-09-24 17:47:00,88.0,88.0,29.0,29.86,10.0,NNW,12.0,,Fair,False,False,False,False,False,False,False,False,False,True,False,False,Day,Day,Day,Day
A-393687,Source2,2,2017-03-28 10:47:38,2017-03-28 11:32:05,30.32576,-97.701691,,,0.0,Accident on La Posada Dr between La Calma Dr and Camino la Costa.,Camino la Costa,Austin,Travis,TX,78752-3904,US/Central,KATT,2017-03-28 10:51:00,75.9,,74.0,29.81,8.0,SSE,8.1,,Overcast,True,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1753331,Source2,2,2019-10-14 09:52:08,2019-10-14 11:39:43,39.723625,-105.011093,,,0.0,Accident on I-25 Northbound at Exits 209A 209Ab 209B US-6.,I-25 N,Denver,Denver,CO,80204,US/Mountain,KBJC,2019-10-14 09:47:00,64.0,64.0,13.0,24.34,20.0,S,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6956427,Source1,2,2020-10-10 19:47:00,2020-10-11 00:13:52,30.443347,-91.186508,30.443378000000006,-91.185317,0.071,Incident on GOVERNMENT ST near SAINT FERDINAND ST Expect delays.,Saint Ferdinand St,Baton Rouge,East Baton Rouge,LA,70802,US/Central,KBTR,2020-10-10 19:53:00,81.0,81.0,88.0,29.72,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,Night,Night,Night,Day
A-1155519,Source2,3,2021-02-12 16:43:19,2021-02-12 17:55:47,41.232647,-95.853951,,,0.0,Left lane blocked due to accident on I-80 Westbound at IA-192 Expressway St.,I-29 N,Council Bluffs,Pottawattamie,IA,51501,US/Central,KOMA,2021-02-12 16:52:00,-1.0,-15.0,69.0,29.49,1.0,NNE,8.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1452640,Source2,2,2020-05-29 06:39:57,2020-05-29 07:24:51,35.169025,-89.94740300000002,,,0.0,Accident on TN-14 Jackson Ave at Mayflower Ave.,Mayflower Ave,Memphis,Shelby,TN,38122,US/Central,KMEM,2020-05-29 06:54:00,67.0,67.0,93.0,29.63,10.0,W,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
